Passport ID,Sample ID,Class,Country,Gender,Age Group,Angle,Distance Category,Resolution,Camera,Light Condition,Background,Timestamp
P_CAN_HK888152,P_CAN_HK888152_L1_B2_A3_D1,attack,CAN,F,18-136,45°,close,4032x3024,iphone_13_front,natural_light,textured_table,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B2_A3_D2,attack,CAN,F,18-137,45°,far,4032x3024,iphone_13_front,natural_light,textured_table,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B3_A1_D1,attack,CAN,F,18-138,0°,close,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B3_A1_D2,attack,CAN,F,18-139,0°,far,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B3_A2_D1,attack,CAN,F,18-140,20°,close,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B3_A2_D2,attack,CAN,F,18-141,20°,far,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B3_A3_D1,attack,CAN,F,18-142,45°,close,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B3_A3_D2,attack,CAN,F,18-143,45°,far,4032x3024,iphone_13_front,natural_light,outdoor_pavement,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B4_A1_D1,attack,CAN,F,18-144,0°,close,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B4_A1_D2,attack,CAN,F,18-145,0°,far,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B4_A2_D1,attack,CAN,F,18-146,20°,close,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B4_A2_D2,attack,CAN,F,18-147,20°,far,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B4_A3_D1,attack,CAN,F,18-148,45°,close,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L1_B4_A3_D2,attack,CAN,F,18-149,45°,far,4032x3024,iphone_13_front,natural_light,documents_on_documents,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B1_A1_D1,attack,CAN,F,18-150,0°,close,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B1_A1_D2,attack,CAN,F,18-151,0°,far,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B1_A2_D1,attack,CAN,F,18-152,20°,close,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B1_A2_D2,attack,CAN,F,18-153,20°,far,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B1_A3_D1,attack,CAN,F,18-154,45°,close,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B1_A3_D2,attack,CAN,F,18-155,45°,far,4032x3024,iphone_13_front,office_light,neutral_wall,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B2_A1_D1,attack,CAN,F,18-156,0°,close,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B2_A1_D2,attack,CAN,F,18-157,0°,far,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B2_A2_D1,attack,CAN,F,18-158,20°,close,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B2_A2_D2,attack,CAN,F,18-159,20°,far,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B2_A3_D1,attack,CAN,F,18-160,45°,close,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B2_A3_D2,attack,CAN,F,18-161,45°,far,4032x3024,iphone_13_front,office_light,textured_table,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B3_A1_D1,attack,CAN,F,18-162,0°,close,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B3_A1_D2,attack,CAN,F,18-163,0°,far,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B3_A2_D1,attack,CAN,F,18-164,20°,close,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B3_A2_D2,attack,CAN,F,18-165,20°,far,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B3_A3_D1,attack,CAN,F,18-166,45°,close,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B3_A3_D2,attack,CAN,F,18-167,45°,far,4032x3024,iphone_13_front,office_light,outdoor_pavement,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B4_A1_D1,attack,CAN,F,18-168,0°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B4_A1_D2,attack,CAN,F,18-169,0°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B4_A2_D1,attack,CAN,F,18-170,20°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B4_A2_D2,attack,CAN,F,18-171,20°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B4_A3_D1,attack,CAN,F,18-172,45°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L2_B4_A3_D2,attack,CAN,F,18-173,45°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:59:02+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B1_A1_D1,attack,CAN,F,18-174,0°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B1_A1_D2,attack,CAN,F,18-175,0°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B1_A2_D1,attack,CAN,F,18-176,20°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B1_A2_D2,attack,CAN,F,18-177,20°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B1_A3_D1,attack,CAN,F,18-178,45°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B1_A3_D2,attack,CAN,F,18-179,45°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B2_A1_D1,attack,CAN,F,18-180,0°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B2_A1_D2,attack,CAN,F,18-181,0°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B2_A2_D1,attack,CAN,F,18-182,20°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B2_A2_D2,attack,CAN,F,18-183,20°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B2_A3_D1,attack,CAN,F,18-184,45°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B2_A3_D2,attack,CAN,F,18-185,45°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B3_A1_D1,attack,CAN,F,18-186,0°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B3_A1_D2,attack,CAN,F,18-187,0°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B3_A2_D1,attack,CAN,F,18-188,20°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B3_A2_D2,attack,CAN,F,18-189,20°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B3_A3_D1,attack,CAN,F,18-190,45°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B3_A3_D2,attack,CAN,F,18-191,45°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:59:00+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B4_A1_D1,attack,CAN,F,18-192,0°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B4_A1_D2,attack,CAN,F,18-193,0°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B4_A2_D1,attack,CAN,F,18-194,20°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B4_A2_D2,attack,CAN,F,18-195,20°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B4_A3_D1,attack,CAN,F,18-196,45°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L3_B4_A3_D2,attack,CAN,F,18-197,45°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:59:01+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B1_A1_D1,attack,CAN,F,18-198,0°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B1_A1_D2,attack,CAN,F,18-199,0°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B1_A2_D1,attack,CAN,F,18-200,20°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B1_A2_D2,attack,CAN,F,18-201,20°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B1_A3_D1,attack,CAN,F,18-202,45°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B1_A3_D2,attack,CAN,F,18-203,45°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B2_A1_D1,attack,CAN,F,18-204,0°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B2_A1_D2,attack,CAN,F,18-205,0°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B2_A2_D1,attack,CAN,F,18-206,20°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B2_A2_D2,attack,CAN,F,18-207,20°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B2_A3_D1,attack,CAN,F,18-208,45°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B2_A3_D2,attack,CAN,F,18-209,45°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B3_A1_D1,attack,CAN,F,18-210,0°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B3_A1_D2,attack,CAN,F,18-211,0°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B3_A2_D1,attack,CAN,F,18-212,20°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B3_A2_D2,attack,CAN,F,18-213,20°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B3_A3_D1,attack,CAN,F,18-214,45°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B3_A3_D2,attack,CAN,F,18-215,45°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B4_A1_D1,attack,CAN,F,18-216,0°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B4_A1_D2,attack,CAN,F,18-217,0°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:59+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B4_A2_D1,attack,CAN,F,18-218,20°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B4_A2_D2,attack,CAN,F,18-219,20°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:58+00:00Z
P_CAN_HK888152,P_CAN_HK888152_L4_B4_A3_D1,attack,CAN,F,18-220,45°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:58+00:00Z
